Year.ID.ForecastYear.Quarter,YEAR FORECAST MADE,YEAR BEING FORECAST,QUARTER,FORECASTER ID,INDUSTRY,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,INDICATOR,TDIST
2017-548-2017-1,2017,2017,1,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,Unemployment,0.75
2017-549-2017-1,2017,2017,1,549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,Unemployment,0.75
2017-553-2017-1,2017,2017,1,553,2.0,0.0,0.0,0.0,1.0,2.0,7.0,13.0,20.0,50.0,7.0,Unemployment,0.75
2017-555-2017-1,2017,2017,1,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,50.0,0.0,Unemployment,0.75
2017-556-2017-1,2017,2017,1,556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,30.0,Unemployment,0.75
2017-557-2017-1,2017,2017,1,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,85.0,5.0,Unemployment,0.75
2017-560-2017-1,2017,2017,1,560,2.0,,,,,,,,,,,Unemployment,0.75
2017-563-2017-1,2017,2017,1,563,2.0,0.0,0.0,0.0,0.0,0.12,0.76,4.16,27.52,66.56,0.88,Unemployment,0.75
2017-568-2017-1,2017,2017,1,568,2.0,0.0,0.0,0.0,0.0,3.0,7.0,9.0,32.0,36.0,13.0,Unemployment,0.75
2017-569-2017-1,2017,2017,1,569,1.0,,,,,,,,,,,Unemployment,0.75
2017-570-2017-1,2017,2017,1,570,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,86.0,2.0,Unemployment,0.75
2017-572-2017-1,2017,2017,1,572,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,25.0,49.0,20.0,Unemployment,0.75
2017-574-2017-1,2017,2017,1,574,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,79.0,1.0,Unemployment,0.75
2017-576-2017-1,2017,2017,1,576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,Unemployment,0.75
2017-577-2017-1,2017,2017,1,577,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,68.0,4.0,Unemployment,0.75
2017-578-2017-1,2017,2017,1,578,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,Unemployment,0.75
2017-579-2017-1,2017,2017,1,579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,0.0,Unemployment,0.75
2017-583-2017-1,2017,2017,1,583,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,Unemployment,0.75
2017-411-2017-2,2017,2017,2,411,2.0,,,,,,,,,,,Unemployment,0.5
2017-421-2017-2,2017,2017,2,421,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,65.0,15.0,Unemployment,0.5
2017-422-2017-2,2017,2017,2,422,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,16.0,60.0,10.0,Unemployment,0.5
2017-424-2017-2,2017,2017,2,424,1.0,,,,,,,,,,,Unemployment,0.5
2017-426-2017-2,2017,2017,2,426,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,75.0,10.0,Unemployment,0.5
2017-429-2017-2,2017,2017,2,429,2.0,,,,,,,,,,,Unemployment,0.5
2017-433-2017-2,2017,2017,2,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,Unemployment,0.5
2017-446-2017-2,2017,2017,2,446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,66.0,8.0,Unemployment,0.5
2017-456-2017-2,2017,2017,2,456,1.0,,,,,,,,,,,Unemployment,0.5
2017-463-2017-2,2017,2017,2,463,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,90.0,6.0,Unemployment,0.5
2017-484-2017-2,2017,2017,2,484,2.0,,,,,,,,,,,Unemployment,0.5
2017-504-2017-2,2017,2017,2,504,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,65.0,15.0,Unemployment,0.5
2017-507-2017-2,2017,2017,2,507,3.0,,,,,,,,,,,Unemployment,0.5
2017-508-2017-2,2017,2017,2,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,Unemployment,0.5
2017-510-2017-2,2017,2017,2,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.5
2017-512-2017-2,2017,2017,2,512,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,25.0,15.0,Unemployment,0.5
2017-518-2017-2,2017,2017,2,518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,65.0,0.0,Unemployment,0.5
2017-527-2017-2,2017,2017,2,527,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,Unemployment,0.5
2017-532-2017-2,2017,2017,2,532,2.0,,,,,,,,,,,Unemployment,0.5
2017-535-2017-2,2017,2017,2,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,1.0,Unemployment,0.5
2017-546-2017-2,2017,2017,2,546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,4.0,Unemployment,0.5
2017-548-2017-2,2017,2017,2,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,Unemployment,0.5
2017-549-2017-2,2017,2017,2,549,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,Unemployment,0.5
2017-555-2017-2,2017,2017,2,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,10.0,Unemployment,0.5
2017-556-2017-2,2017,2017,2,556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,20.0,Unemployment,0.5
2017-557-2017-2,2017,2017,2,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,85.0,5.0,Unemployment,0.5
2017-559-2017-2,2017,2017,2,559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,65.0,23.0,Unemployment,0.5
2017-563-2017-2,2017,2017,2,563,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,93.76,0.04,Unemployment,0.5
2017-568-2017-2,2017,2017,2,568,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,80.0,5.0,Unemployment,0.5
2017-569-2017-2,2017,2017,2,569,1.0,,,,,,,,,,,Unemployment,0.5
2017-570-2017-2,2017,2017,2,570,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,86.0,2.0,Unemployment,0.5
2017-572-2017-2,2017,2017,2,572,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,22.0,53.0,21.0,Unemployment,0.5
2017-574-2017-2,2017,2017,2,574,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,88.0,1.0,Unemployment,0.5
2017-576-2017-2,2017,2017,2,576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,Unemployment,0.5
2017-578-2017-2,2017,2017,2,578,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.5
2017-579-2017-2,2017,2017,2,579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,0.0,Unemployment,0.5
2017-583-2017-2,2017,2017,2,583,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,Unemployment,0.5
2017-411-2017-3,2017,2017,3,411,2.0,,,,,,,,,,,Unemployment,0.25
2017-421-2017-3,2017,2017,3,421,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,25.0,Unemployment,0.25
2017-422-2017-3,2017,2017,3,422,1.0,,,,,,,,,,,Unemployment,0.25
2017-426-2017-3,2017,2017,3,426,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,Unemployment,0.25
2017-433-2017-3,2017,2017,3,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,0.0,Unemployment,0.25
2017-456-2017-3,2017,2017,3,456,1.0,,,,,,,,,,,Unemployment,0.25
2017-463-2017-3,2017,2017,3,463,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,95.0,1.0,Unemployment,0.25
2017-472-2017-3,2017,2017,3,472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,Unemployment,0.25
2017-484-2017-3,2017,2017,3,484,2.0,,,,,,,,,,,Unemployment,0.25
2017-504-2017-3,2017,2017,3,504,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,70.0,10.0,Unemployment,0.25
2017-506-2017-3,2017,2017,3,506,2.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,20.0,70.0,2.0,Unemployment,0.25
2017-507-2017-3,2017,2017,3,507,3.0,,,,,,,,,,,Unemployment,0.25
2017-508-2017-3,2017,2017,3,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,Unemployment,0.25
2017-510-2017-3,2017,2017,3,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,Unemployment,0.25
2017-512-2017-3,2017,2017,3,512,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,25.0,15.0,Unemployment,0.25
2017-518-2017-3,2017,2017,3,518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,85.0,5.0,Unemployment,0.25
2017-524-2017-3,2017,2017,3,524,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,Unemployment,0.25
2017-527-2017-3,2017,2017,3,527,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.25
2017-532-2017-3,2017,2017,3,532,2.0,,,,,,,,,,,Unemployment,0.25
2017-535-2017-3,2017,2017,3,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.25
2017-542-2017-3,2017,2017,3,542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,25.0,Unemployment,0.25
2017-546-2017-3,2017,2017,3,546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,Unemployment,0.25
2017-548-2017-3,2017,2017,3,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,Unemployment,0.25
2017-549-2017-3,2017,2017,3,549,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.25
2017-553-2017-3,2017,2017,3,553,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,85.0,10.0,Unemployment,0.25
2017-555-2017-3,2017,2017,3,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,Unemployment,0.25
2017-556-2017-3,2017,2017,3,556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,Unemployment,0.25
2017-557-2017-3,2017,2017,3,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,Unemployment,0.25
2017-563-2017-3,2017,2017,3,563,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,99.96,0.0,Unemployment,0.25
2017-568-2017-3,2017,2017,3,568,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,75.0,1.0,Unemployment,0.25
2017-569-2017-3,2017,2017,3,569,1.0,,,,,,,,,,,Unemployment,0.25
2017-570-2017-3,2017,2017,3,570,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,89.0,9.0,Unemployment,0.25
2017-572-2017-3,2017,2017,3,572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,69.0,15.0,Unemployment,0.25
2017-574-2017-3,2017,2017,3,574,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,90.0,6.0,Unemployment,0.25
2017-576-2017-3,2017,2017,3,576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,74.0,6.0,Unemployment,0.25
2017-577-2017-3,2017,2017,3,577,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,78.0,8.0,Unemployment,0.25
2017-579-2017-3,2017,2017,3,579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,75.0,20.0,Unemployment,0.25
2017-583-2017-3,2017,2017,3,583,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,Unemployment,0.25
2017-584-2017-3,2017,2017,3,584,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.25
2017-411-2017-4,2017,2017,4,411,2.0,,,,,,,,,,,Unemployment,0.0
2017-421-2017-4,2017,2017,4,421,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-422-2017-4,2017,2017,4,422,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,16.0,60.0,10.0,Unemployment,0.0
2017-424-2017-4,2017,2017,4,424,1.0,,,,,,,,,,,Unemployment,0.0
2017-428-2017-4,2017,2017,4,428,2.0,,,,,,,,,,,Unemployment,0.0
2017-429-2017-4,2017,2017,4,429,2.0,,,,,,,,,,,Unemployment,0.0
2017-433-2017-4,2017,2017,4,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-446-2017-4,2017,2017,4,446,2.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,94.2,5.0,Unemployment,0.0
2017-456-2017-4,2017,2017,4,456,1.0,,,,,,,,,,,Unemployment,0.0
2017-472-2017-4,2017,2017,4,472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-484-2017-4,2017,2017,4,484,2.0,,,,,,,,,,,Unemployment,0.0
2017-504-2017-4,2017,2017,4,504,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,70.0,22.0,Unemployment,0.0
2017-507-2017-4,2017,2017,4,507,3.0,,,,,,,,,,,Unemployment,0.0
2017-508-2017-4,2017,2017,4,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,Unemployment,0.0
2017-510-2017-4,2017,2017,4,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-512-2017-4,2017,2017,4,512,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,30.0,Unemployment,0.0
2017-518-2017-4,2017,2017,4,518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,Unemployment,0.0
2017-524-2017-4,2017,2017,4,524,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,Unemployment,0.0
2017-527-2017-4,2017,2017,4,527,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-532-2017-4,2017,2017,4,532,2.0,,,,,,,,,,,Unemployment,0.0
2017-535-2017-4,2017,2017,4,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-542-2017-4,2017,2017,4,542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,35.0,Unemployment,0.0
2017-546-2017-4,2017,2017,4,546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-548-2017-4,2017,2017,4,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-549-2017-4,2017,2017,4,549,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-553-2017-4,2017,2017,4,553,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-555-2017-4,2017,2017,4,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,Unemployment,0.0
2017-556-2017-4,2017,2017,4,556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,Unemployment,0.0
2017-557-2017-4,2017,2017,4,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.0,Unemployment,0.0
2017-559-2017-4,2017,2017,4,559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,65.0,23.0,Unemployment,0.0
2017-563-2017-4,2017,2017,4,563,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-568-2017-4,2017,2017,4,568,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-569-2017-4,2017,2017,4,569,1.0,,,,,,,,,,,Unemployment,0.0
2017-570-2017-4,2017,2017,4,570,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,10.0,Unemployment,0.0
2017-572-2017-4,2017,2017,4,572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,Unemployment,0.0
2017-574-2017-4,2017,2017,4,574,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,Unemployment,0.0
2017-576-2017-4,2017,2017,4,576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,15.0,Unemployment,0.0
2017-578-2017-4,2017,2017,4,578,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-579-2017-4,2017,2017,4,579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,15.0,Unemployment,0.0
2017-583-2017-4,2017,2017,4,583,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2017-584-2017-4,2017,2017,4,584,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Unemployment,0.0
2018-411-2018-1,2018,2018,1,411,2.0,,,,,,,,,,,Unemployment,0.75
2018-421-2018-1,2018,2018,1,421,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,Unemployment,0.75
2018-422-2018-1,2018,2018,1,422,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,11.0,30.0,40.0,Unemployment,0.75
2018-424-2018-1,2018,2018,1,424,1.0,,,,,,,,,,,Unemployment,0.75
2018-428-2018-1,2018,2018,1,428,2.0,,,,,,,,,,,Unemployment,0.75
2018-433-2018-1,2018,2018,1,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,55.0,40.0,Unemployment,0.75
2018-446-2018-1,2018,2018,1,446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,Unemployment,0.75
2018-456-2018-1,2018,2018,1,456,1.0,,,,,,,,,,,Unemployment,0.75
2018-472-2018-1,2018,2018,1,472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,Unemployment,0.75
2018-484-2018-1,2018,2018,1,484,2.0,,,,,,,,,,,Unemployment,0.75
2018-504-2018-1,2018,2018,1,504,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,27.0,40.0,30.0,Unemployment,0.75
2018-508-2018-1,2018,2018,1,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,45.0,Unemployment,0.75
2018-510-2018-1,2018,2018,1,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,Unemployment,0.75
2018-518-2018-1,2018,2018,1,518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,85.0,Unemployment,0.75
2018-532-2018-1,2018,2018,1,532,2.0,,,,,,,,,,,Unemployment,0.75
2018-533-2018-1,2018,2018,1,533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,Unemployment,0.75
2018-535-2018-1,2018,2018,1,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,Unemployment,0.75
2018-546-2018-1,2018,2018,1,546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,15.0,80.0,Unemployment,0.75
2018-548-2018-1,2018,2018,1,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,Unemployment,0.75
2018-549-2018-1,2018,2018,1,549,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,Unemployment,0.75
2018-553-2018-1,2018,2018,1,553,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,Unemployment,0.75
2018-555-2018-1,2018,2018,1,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,Unemployment,0.75
2018-556-2018-1,2018,2018,1,556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,Unemployment,0.75
2018-557-2018-1,2018,2018,1,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,55.0,Unemployment,0.75
2018-559-2018-1,2018,2018,1,559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,43.0,50.0,Unemployment,0.75
2018-563-2018-1,2018,2018,1,563,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.12,1.76,67.92,30.12,Unemployment,0.75
2018-568-2018-1,2018,2018,1,568,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,Unemployment,0.75
2018-569-2018-1,2018,2018,1,569,1.0,,,,,,,,,,,Unemployment,0.75
2018-570-2018-1,2018,2018,1,570,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,43.0,Unemployment,0.75
2018-572-2018-1,2018,2018,1,572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,54.0,Unemployment,0.75
2018-574-2018-1,2018,2018,1,574,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,Unemployment,0.75
2018-576-2018-1,2018,2018,1,576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,Unemployment,0.75
2018-578-2018-1,2018,2018,1,578,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,80.0,Unemployment,0.75
2018-579-2018-1,2018,2018,1,579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,75.0,Unemployment,0.75
2018-583-2018-1,2018,2018,1,583,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,Unemployment,0.75
2018-584-2018-1,2018,2018,1,584,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,70.6,29.2,Unemployment,0.75
2018-411-2018-2,2018,2018,2,411,2.0,,,,,,,,,,,Unemployment,0.5
2018-421-2018-2,2018,2018,2,421,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,45.0,Unemployment,0.5
2018-422-2018-2,2018,2018,2,422,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,30.0,60.0,Unemployment,0.5
2018-424-2018-2,2018,2018,2,424,1.0,,,,,,,,,,,Unemployment,0.5
2018-426-2018-2,2018,2018,2,426,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,15.0,Unemployment,0.5
2018-428-2018-2,2018,2018,2,428,2.0,,,,,,,,,,,Unemployment,0.5
2018-429-2018-2,2018,2018,2,429,2.0,,,,,,,,,,,Unemployment,0.5
2018-433-2018-2,2018,2018,2,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,Unemployment,0.5
2018-446-2018-2,2018,2018,2,446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,Unemployment,0.5
2018-472-2018-2,2018,2018,2,472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,Unemployment,0.5
2018-484-2018-2,2018,2018,2,484,2.0,,,,,,,,,,,Unemployment,0.5
2018-504-2018-2,2018,2018,2,504,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,47.0,30.0,Unemployment,0.5
2018-508-2018-2,2018,2018,2,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,40.0,Unemployment,0.5
2018-510-2018-2,2018,2018,2,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,Unemployment,0.5
2018-518-2018-2,2018,2018,2,518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,Unemployment,0.5
2018-523-2018-2,2018,2018,2,523,2.0,,,,,,,,,,,Unemployment,0.5
2018-532-2018-2,2018,2018,2,532,2.0,,,,,,,,,,,Unemployment,0.5
2018-535-2018-2,2018,2018,2,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,Unemployment,0.5
2018-546-2018-2,2018,2018,2,546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,Unemployment,0.5
2018-548-2018-2,2018,2018,2,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,Unemployment,0.5
2018-549-2018-2,2018,2018,2,549,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,65.0,Unemployment,0.5
2018-553-2018-2,2018,2018,2,553,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,Unemployment,0.5
2018-555-2018-2,2018,2018,2,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,Unemployment,0.5
2018-556-2018-2,2018,2018,2,556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,Unemployment,0.5
2018-557-2018-2,2018,2018,2,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,65.0,Unemployment,0.5
2018-563-2018-2,2018,2018,2,563,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,61.08,38.84,Unemployment,0.5
2018-568-2018-2,2018,2018,2,568,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,Unemployment,0.5
2018-569-2018-2,2018,2018,2,569,1.0,,,,,,,,,,,Unemployment,0.5
2018-570-2018-2,2018,2018,2,570,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,Unemployment,0.5
2018-572-2018-2,2018,2018,2,572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,52.0,Unemployment,0.5
2018-574-2018-2,2018,2018,2,574,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,Unemployment,0.5
2018-576-2018-2,2018,2018,2,576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,Unemployment,0.5
